fipdate,exposed_aw,exposed_po,exposed_wd,date,fips
60552019-07-28,1,0,0,2019-07-28,6055
60552019-07-29,1,0,0,2019-07-29,6055
60552019-08-14,1,0,0,2019-08-14,6055
60552019-08-15,1,0,0,2019-08-15,6055
60552019-08-16,1,0,0,2019-08-16,6055
60552019-08-17,1,0,0,2019-08-17,6055
60552019-08-23,1,0,0,2019-08-23,6055
60552019-08-24,1,0,0,2019-08-24,6055
60552019-08-26,1,0,0,2019-08-26,6055
60552019-08-27,1,0,0,2019-08-27,6055
60552019-08-28,1,0,0,2019-08-28,6055
60552019-09-01,1,0,0,2019-09-01,6055
60552019-09-13,1,0,0,2019-09-13,6055
60552019-09-14,1,0,0,2019-09-14,6055
60552019-09-25,1,0,0,2019-09-25,6055
60552019-09-26,1,0,0,2019-09-26,6055
60552019-10-09,0,1,0,2019-10-09,6055
60552019-10-10,0,1,0,2019-10-10,6055
60552019-10-11,0,1,0,2019-10-11,6055
60552019-10-12,0,1,0,2019-10-12,6055
60552019-10-24,0,1,0,2019-10-24,6055
60552019-10-25,0,1,0,2019-10-25,6055
60552019-10-27,0,1,0,2019-10-27,6055
60552019-10-28,0,1,0,2019-10-28,6055
60552019-10-29,0,1,0,2019-10-29,6055
60552019-10-30,0,1,0,2019-10-30,6055
60552019-10-31,0,1,0,2019-10-31,6055
60552019-11-01,0,1,0,2019-11-01,6055
60552019-11-02,0,1,0,2019-11-02,6055
60552019-11-20,0,1,0,2019-11-20,6055
60552019-11-21,0,1,0,2019-11-21,6055
60552019-12-01,0,1,0,2019-12-01,6055
60572018-07-13,1,0,0,2018-07-13,6057
60572018-07-15,1,0,0,2018-07-15,6057
60572018-07-16,1,0,0,2018-07-16,6057
60572018-07-17,1,0,0,2018-07-17,6057
60572018-07-18,1,0,0,2018-07-18,6057
60572018-07-19,1,0,0,2018-07-19,6057
60572018-07-20,1,0,0,2018-07-20,6057
60572018-07-24,1,0,0,2018-07-24,6057
60572018-07-25,1,0,0,2018-07-25,6057
60572018-07-26,1,0,0,2018-07-26,6057
60572018-07-27,1,0,0,2018-07-27,6057
60572018-07-28,1,0,0,2018-07-28,6057
60572018-07-29,1,0,0,2018-07-29,6057
60572018-07-30,1,0,0,2018-07-30,6057
60572018-07-31,1,0,0,2018-07-31,6057
60572018-08-01,1,0,0,2018-08-01,6057
60572018-08-02,1,0,0,2018-08-02,6057
60572018-08-10,1,0,0,2018-08-10,6057
60572018-08-11,1,0,0,2018-08-11,6057
60572018-08-12,1,0,0,2018-08-12,6057
60572019-01-17,0,1,0,2019-01-17,6057
60572019-01-18,0,1,0,2019-01-18,6057
60572019-02-14,0,1,0,2019-02-14,6057
60572019-02-15,0,1,0,2019-02-15,6057
60572019-02-16,0,1,0,2019-02-16,6057
60572019-02-18,0,1,0,2019-02-18,6057
60572019-02-21,0,1,0,2019-02-21,6057
60572019-02-26,0,1,0,2019-02-26,6057
60572019-02-27,0,1,0,2019-02-27,6057
60572019-02-28,0,1,0,2019-02-28,6057
60572019-03-06,0,1,0,2019-03-06,6057
60572019-03-07,0,1,0,2019-03-07,6057
60572019-07-26,1,0,0,2019-07-26,6057
60572019-07-28,1,0,0,2019-07-28,6057
60572019-07-29,1,0,0,2019-07-29,6057
60572019-08-05,0,1,0,2019-08-05,6057
60572019-08-06,0,1,0,2019-08-06,6057
60572019-08-16,1,0,0,2019-08-16,6057
60572019-08-17,1,0,0,2019-08-17,6057
60572019-08-27,1,0,0,2019-08-27,6057
60572019-08-28,1,0,0,2019-08-28,6057
60572019-09-25,0,1,0,2019-09-25,6057
60572019-09-26,0,1,0,2019-09-26,6057
60572019-10-11,0,1,0,2019-10-11,6057
60572019-10-12,0,1,0,2019-10-12,6057
60572019-10-24,0,1,0,2019-10-24,6057
60572019-10-25,0,1,0,2019-10-25,6057
60572019-10-27,0,1,0,2019-10-27,6057
60572019-10-28,0,1,0,2019-10-28,6057
60572019-10-29,0,1,0,2019-10-29,6057
60572019-10-30,0,1,0,2019-10-30,6057
60572019-10-31,0,1,0,2019-10-31,6057
60572019-11-27,0,1,0,2019-11-27,6057
60572019-11-28,0,1,0,2019-11-28,6057
60572019-12-17,0,1,0,2019-12-17,6057
60572019-12-18,0,1,0,2019-12-18,6057
60592018-07-06,1,0,0,2018-07-06,6059
60592018-07-07,1,0,0,2018-07-07,6059
60592018-07-08,1,0,0,2018-07-08,6059
60592018-07-09,1,0,0,2018-07-09,6059
60592018-07-10,1,0,0,2018-07-10,6059
60592018-07-11,1,0,0,2018-07-11,6059
60592018-07-12,1,0,0,2018-07-12,6059
60592018-07-13,1,0,0,2018-07-13,6059
60592018-07-15,1,0,0,2018-07-15,6059
60592018-07-23,1,0,0,2018-07-23,6059
60592018-07-24,1,0,0,2018-07-24,6059
60592018-07-25,1,0,0,2018-07-25,6059
60592018-07-26,1,0,0,2018-07-26,6059
60592018-07-28,1,0,0,2018-07-28,6059
60592018-07-30,1,0,0,2018-07-30,6059
60592018-07-31,1,0,0,2018-07-31,6059
60592018-08-01,1,0,0,2018-08-01,6059
60592018-08-02,1,0,0,2018-08-02,6059
60592018-08-03,1,0,0,2018-08-03,6059
60592018-08-04,1,0,0,2018-08-04,6059
60592018-08-05,1,0,0,2018-08-05,6059
60592018-08-06,1,0,1,2018-08-06,6059
60592018-08-07,1,0,1,2018-08-07,6059
60592018-08-08,1,0,1,2018-08-08,6059
60592018-08-09,1,0,1,2018-08-09,6059
60592018-08-10,1,0,1,2018-08-10,6059
60592018-08-11,1,0,1,2018-08-11,6059
60592018-08-12,1,0,1,2018-08-12,6059
60592018-08-13,0,0,1,2018-08-13,6059
60592018-08-14,0,0,1,2018-08-14,6059
60592018-08-15,0,0,1,2018-08-15,6059
60592018-08-16,0,0,1,2018-08-16,6059
60592018-08-17,0,0,1,2018-08-17,6059
60592018-08-18,0,0,1,2018-08-18,6059
60592018-08-19,0,0,1,2018-08-19,6059
60592018-08-20,0,0,1,2018-08-20,6059
60592018-08-21,0,0,1,2018-08-21,6059
60592018-08-22,0,0,1,2018-08-22,6059
60592018-08-23,0,0,1,2018-08-23,6059
60592018-08-24,0,0,1,2018-08-24,6059
60592018-08-25,0,0,1,2018-08-25,6059
60592018-08-26,0,0,1,2018-08-26,6059
60592018-08-27,0,0,1,2018-08-27,6059
60592018-08-28,0,0,1,2018-08-28,6059
60592018-08-29,0,0,1,2018-08-29,6059
60592018-08-30,0,0,1,2018-08-30,6059
60592018-08-31,0,0,1,2018-08-31,6059
60592018-09-01,0,0,1,2018-09-01,6059
60592018-09-02,0,0,1,2018-09-02,6059
60592018-09-03,0,0,1,2018-09-03,6059
60592018-09-04,0,0,1,2018-09-04,6059
60592018-09-05,0,0,1,2018-09-05,6059
60592018-09-06,0,0,1,2018-09-06,6059
60592018-09-07,0,0,1,2018-09-07,6059
60592018-09-08,0,0,1,2018-09-08,6059
60592018-09-09,0,0,1,2018-09-09,6059
60592018-09-10,0,0,1,2018-09-10,6059
60592018-09-11,0,0,1,2018-09-11,6059
60592018-09-12,0,0,1,2018-09-12,6059
60592018-09-13,0,0,1,2018-09-13,6059
60592018-09-14,0,0,1,2018-09-14,6059
60592018-10-02,1,0,0,2018-10-02,6059
60592019-06-11,1,0,0,2019-06-11,6059
60592019-06-12,1,0,0,2019-06-12,6059
60592019-07-24,1,0,0,2019-07-24,6059
60592019-07-25,1,0,0,2019-07-25,6059
60592019-07-26,1,0,0,2019-07-26,6059
60592019-07-27,1,0,0,2019-07-27,6059
60592019-07-28,1,0,0,2019-07-28,6059
60592019-09-03,1,0,0,2019-09-03,6059
60592019-09-04,1,0,0,2019-09-04,6059
60592019-09-05,1,0,0,2019-09-05,6059
60592019-09-06,1,0,0,2019-09-06,6059
60592019-09-14,1,0,0,2019-09-14,6059
60592019-09-15,1,0,0,2019-09-15,6059
60592019-09-16,1,0,0,2019-09-16,6059
60592019-10-22,1,0,0,2019-10-22,6059
60592019-10-23,1,0,0,2019-10-23,6059
60592019-10-24,1,0,0,2019-10-24,6059
60592019-10-25,1,0,0,2019-10-25,6059
60592019-10-26,1,0,0,2019-10-26,6059
60612018-07-13,1,0,0,2018-07-13,6061
60612018-07-15,1,0,0,2018-07-15,6061
60612018-07-16,1,0,0,2018-07-16,6061
60612018-07-18,1,0,0,2018-07-18,6061
60612018-07-19,1,0,0,2018-07-19,6061
60612018-07-20,1,0,0,2018-07-20,6061
60612018-07-23,1,0,0,2018-07-23,6061
60612018-07-24,1,0,0,2018-07-24,6061
60612018-07-25,1,0,0,2018-07-25,6061
60612018-07-26,1,0,0,2018-07-26,6061
60612018-07-27,1,0,0,2018-07-27,6061
60612018-07-28,1,0,0,2018-07-28,6061
60612018-07-29,1,0,0,2018-07-29,6061
60612018-07-31,1,0,0,2018-07-31,6061
60612018-08-01,1,0,0,2018-08-01,6061
60612018-08-02,1,0,0,2018-08-02,6061
60612018-08-10,1,0,0,2018-08-10,6061
60612018-08-11,1,0,0,2018-08-11,6061
60612018-08-12,1,0,0,2018-08-12,6061
60612019-07-26,1,0,0,2019-07-26,6061
60612019-07-28,1,0,0,2019-07-28,6061
60612019-07-29,1,0,0,2019-07-29,6061
60612019-08-15,1,0,0,2019-08-15,6061
60612019-08-16,1,0,0,2019-08-16,6061
60612019-08-17,1,0,0,2019-08-17,6061
60612019-08-26,1,0,0,2019-08-26,6061
60612019-08-27,1,0,0,2019-08-27,6061
60612019-08-28,1,0,0,2019-08-28,6061
60632018-07-26,1,0,0,2018-07-26,6063
60632018-07-27,1,0,0,2018-07-27,6063
60632018-07-28,1,0,0,2018-07-28,6063
60632018-07-31,1,0,0,2018-07-31,6063
60632018-08-01,1,0,0,2018-08-01,6063
60632018-11-08,0,0,1,2018-11-08,6063
60632018-11-09,0,0,1,2018-11-09,6063
60632018-11-10,0,0,1,2018-11-10,6063
60632018-11-11,0,0,1,2018-11-11,6063
60632018-11-12,0,0,1,2018-11-12,6063
60632018-11-13,0,0,1,2018-11-13,6063
60632018-11-14,0,0,1,2018-11-14,6063
60632018-11-15,0,0,1,2018-11-15,6063
60632018-11-16,0,0,1,2018-11-16,6063
60632018-11-17,0,0,1,2018-11-17,6063
60632018-11-18,0,0,1,2018-11-18,6063
60632018-11-19,0,0,1,2018-11-19,6063
60632018-11-20,0,0,1,2018-11-20,6063
60632018-11-21,0,0,1,2018-11-21,6063
60632018-11-22,0,0,1,2018-11-22,6063
60632018-11-23,0,0,1,2018-11-23,6063
60632018-11-24,0,0,1,2018-11-24,6063
60632018-11-25,0,0,1,2018-11-25,6063
60632018-11-26,0,0,1,2018-11-26,6063
60632018-11-27,0,0,1,2018-11-27,6063
60632018-11-28,0,0,1,2018-11-28,6063
60632018-11-29,0,0,1,2018-11-29,6063
60632018-11-30,0,0,1,2018-11-30,6063
60632018-12-01,0,0,1,2018-12-01,6063
60632018-12-02,0,0,1,2018-12-02,6063
60632018-12-03,0,0,1,2018-12-03,6063
60632018-12-04,0,0,1,2018-12-04,6063
60632018-12-05,0,0,1,2018-12-05,6063
60632018-12-06,0,0,1,2018-12-06,6063
60632018-12-07,0,0,1,2018-12-07,6063
60632018-12-08,0,0,1,2018-12-08,6063
60632018-12-09,0,0,1,2018-12-09,6063
60632018-12-10,0,0,1,2018-12-10,6063
60632018-12-11,0,0,1,2018-12-11,6063
60632018-12-12,0,0,1,2018-12-12,6063
60632018-12-13,0,0,1,2018-12-13,6063
60632018-12-14,0,0,1,2018-12-14,6063
60632018-12-15,0,0,1,2018-12-15,6063
60632018-12-16,0,0,1,2018-12-16,6063
60632018-12-17,0,0,1,2018-12-17,6063
60632018-12-18,0,0,1,2018-12-18,6063
60632018-12-19,0,0,1,2018-12-19,6063
60632018-12-20,0,0,1,2018-12-20,6063
60632019-02-28,0,1,0,2019-02-28,6063
60632019-08-28,1,0,0,2019-08-28,6063
60652018-05-06,1,0,0,2018-05-06,6065
60652018-05-07,1,0,0,2018-05-07,6065
60652018-05-08,1,0,0,2018-05-08,6065
60652018-05-09,1,0,0,2018-05-09,6065
60652018-05-10,1,0,0,2018-05-10,6065
60652018-05-11,1,0,0,2018-05-11,6065
60652018-06-04,1,0,0,2018-06-04,6065
60652018-06-13,1,0,0,2018-06-13,6065
60652018-06-14,1,0,0,2018-06-14,6065
60652018-06-15,1,0,0,2018-06-15,6065
60652018-06-23,1,0,0,2018-06-23,6065
60652018-07-07,1,0,0,2018-07-07,6065
60652018-07-08,1,0,0,2018-07-08,6065
60652018-07-09,1,0,0,2018-07-09,6065
60652018-07-15,1,0,0,2018-07-15,6065
60652018-07-17,1,0,0,2018-07-17,6065
60652018-07-24,1,0,0,2018-07-24,6065
60652018-07-25,1,0,1,2018-07-25,6065
60652018-07-26,1,0,1,2018-07-26,6065
60652018-07-27,1,0,1,2018-07-27,6065
60652018-07-28,1,0,1,2018-07-28,6065
60652018-07-29,1,0,1,2018-07-29,6065
60652018-07-30,1,0,1,2018-07-30,6065
60652018-07-31,1,0,1,2018-07-31,6065
60652018-08-01,1,0,1,2018-08-01,6065
60652018-08-02,1,0,1,2018-08-02,6065
60652018-08-03,1,0,1,2018-08-03,6065
60652018-08-04,1,0,1,2018-08-04,6065
60652018-08-05,1,0,1,2018-08-05,6065
60652018-08-06,1,0,1,2018-08-06,6065
60652018-08-07,1,0,1,2018-08-07,6065
60652018-08-08,1,0,1,2018-08-08,6065
60652018-08-09,1,0,1,2018-08-09,6065
60652018-08-10,0,0,1,2018-08-10,6065
60652018-08-11,0,0,1,2018-08-11,6065
60652018-08-12,0,0,1,2018-08-12,6065
60652018-08-13,0,0,1,2018-08-13,6065
60652018-08-14,0,0,1,2018-08-14,6065
60652018-08-15,0,0,1,2018-08-15,6065
60652018-08-16,0,0,1,2018-08-16,6065
60652018-08-17,0,0,1,2018-08-17,6065
60652018-08-18,0,0,1,2018-08-18,6065
60652018-08-19,0,0,1,2018-08-19,6065
60652018-08-20,1,0,1,2018-08-20,6065
60652018-08-21,1,0,1,2018-08-21,6065
60652018-08-22,0,0,1,2018-08-22,6065
60652018-08-23,0,0,1,2018-08-23,6065
60652018-08-24,0,0,1,2018-08-24,6065
60652018-08-25,0,0,1,2018-08-25,6065
60652018-08-26,0,0,1,2018-08-26,6065
60652018-08-27,0,0,1,2018-08-27,6065
60652018-08-28,0,0,1,2018-08-28,6065
60652018-08-29,0,0,1,2018-08-29,6065
60652018-08-30,0,0,1,2018-08-30,6065
60652018-08-31,0,0,1,2018-08-31,6065
60652018-09-01,0,0,1,2018-09-01,6065
60652018-09-02,0,0,1,2018-09-02,6065
60652018-09-03,0,0,1,2018-09-03,6065
60652018-09-04,0,0,1,2018-09-04,6065
60652018-09-05,0,0,1,2018-09-05,6065
60652018-09-06,0,0,1,2018-09-06,6065
60652018-09-07,0,0,1,2018-09-07,6065
60652018-09-08,0,0,1,2018-09-08,6065
60652018-09-09,1,0,1,2018-09-09,6065
60652018-09-10,1,0,1,2018-09-10,6065
60652018-09-11,0,0,1,2018-09-11,6065
60652018-09-12,0,0,1,2018-09-12,6065
60652018-09-13,0,0,1,2018-09-13,6065
60652018-09-14,0,0,1,2018-09-14,6065
60652018-09-17,1,0,0,2018-09-17,6065
60652018-09-18,1,0,0,2018-09-18,6065
60652018-09-23,1,0,0,2018-09-23,6065
60652018-09-24,1,0,0,2018-09-24,6065
60652018-09-28,1,0,0,2018-09-28,6065
60652019-04-26,1,0,0,2019-04-26,6065
60652019-04-27,1,0,0,2019-04-27,6065
60652019-06-11,1,0,0,2019-06-11,6065
60652019-06-12,1,0,0,2019-06-12,6065
60652019-06-13,1,0,0,2019-06-13,6065
60652019-07-13,1,0,0,2019-07-13,6065
60652019-07-14,1,0,0,2019-07-14,6065
60652019-07-24,1,0,0,2019-07-24,6065
60652019-07-27,1,0,0,2019-07-27,6065
60652019-07-28,1,0,0,2019-07-28,6065
60652019-07-29,1,0,0,2019-07-29,6065
60652019-07-30,1,0,0,2019-07-30,6065
60652019-08-03,1,0,0,2019-08-03,6065
60652019-08-04,1,0,0,2019-08-04,6065
60652019-08-05,1,0,0,2019-08-05,6065
60652019-08-06,1,0,0,2019-08-06,6065
60652019-08-07,1,0,0,2019-08-07,6065
60652019-08-15,1,0,0,2019-08-15,6065
60652019-08-16,1,0,0,2019-08-16,6065
60652019-08-22,1,0,0,2019-08-22,6065
60652019-08-31,1,0,0,2019-08-31,6065
60652019-09-01,1,0,0,2019-09-01,6065
60652019-09-02,1,0,0,2019-09-02,6065
60652019-09-04,1,0,0,2019-09-04,6065
60652019-09-05,1,0,0,2019-09-05,6065
60652019-09-06,1,0,0,2019-09-06,6065
60652019-09-07,1,0,0,2019-09-07,6065
60652019-09-16,1,0,0,2019-09-16,6065
60652019-10-10,0,0,1,2019-10-10,6065
60652019-10-11,0,0,1,2019-10-11,6065
60652019-10-12,0,0,1,2019-10-12,6065
60652019-10-13,0,0,1,2019-10-13,6065
60652019-10-14,0,0,1,2019-10-14,6065
60652019-10-15,0,0,1,2019-10-15,6065
60652019-10-30,0,0,1,2019-10-30,6065
60652019-10-31,0,0,1,2019-10-31,6065
60652019-11-01,0,0,1,2019-11-01,6065
60652019-11-02,0,0,1,2019-11-02,6065
60652019-11-03,0,0,1,2019-11-03,6065
60672018-05-29,1,0,0,2018-05-29,6067
60672018-05-30,1,0,1,2018-05-30,6067
60672018-06-04,1,0,0,2018-06-04,6067
60672018-06-14,1,0,0,2018-06-14,6067
60672018-06-24,1,0,0,2018-06-24,6067
60672018-07-01,1,0,0,2018-07-01,6067
60672018-07-19,1,0,0,2018-07-19,6067
60672018-07-24,1,0,0,2018-07-24,6067
60672018-07-25,1,0,0,2018-07-25,6067
60672018-07-26,1,0,0,2018-07-26,6067
60672018-07-27,1,0,0,2018-07-27,6067
60672019-01-07,0,1,0,2019-01-07,6067
60672019-01-08,0,1,0,2019-01-08,6067
60672019-06-05,1,0,0,2019-06-05,6067
60672019-06-06,1,0,0,2019-06-06,6067
60672019-06-11,1,0,0,2019-06-11,6067
60672019-06-12,1,0,0,2019-06-12,6067
60672019-06-13,1,0,0,2019-06-13,6067
60672019-06-19,1,0,0,2019-06-19,6067
60672019-07-23,1,0,0,2019-07-23,6067
60672019-07-25,1,0,0,2019-07-25,6067
60672019-07-26,1,0,0,2019-07-26,6067
60672019-07-28,1,0,0,2019-07-28,6067
60672019-07-29,1,0,0,2019-07-29,6067
60672019-08-15,1,0,0,2019-08-15,6067
60672019-08-16,1,0,0,2019-08-16,6067
60672019-08-17,1,0,0,2019-08-17,6067
60672019-08-23,1,0,0,2019-08-23,6067
60672019-08-24,1,0,0,2019-08-24,6067
60672019-08-25,1,0,0,2019-08-25,6067
60672019-08-26,1,0,0,2019-08-26,6067
60672019-08-27,1,0,0,2019-08-27,6067
60672019-08-28,1,0,0,2019-08-28,6067
60672019-09-14,1,0,0,2019-09-14,6067
60672019-09-15,1,0,0,2019-09-15,6067
60672019-09-25,1,0,0,2019-09-25,6067
60672019-09-26,1,0,0,2019-09-26,6067
60672019-10-27,0,1,0,2019-10-27,6067
60672019-10-28,0,1,0,2019-10-28,6067
60672019-11-27,0,1,0,2019-11-27,6067
6067NA,0,0,1,NA,6067
60692018-06-04,1,0,0,2018-06-04,6069
60692018-06-13,1,0,0,2018-06-13,6069
60692018-06-14,1,0,0,2018-06-14,6069
60692018-06-23,1,0,0,2018-06-23,6069
60692018-06-24,1,0,0,2018-06-24,6069
60692018-07-07,1,0,0,2018-07-07,6069
60692018-07-08,1,0,0,2018-07-08,6069
60692018-07-09,1,0,0,2018-07-09,6069
60692018-07-10,1,0,0,2018-07-10,6069
60692018-07-19,1,0,0,2018-07-19,6069
60692018-07-20,1,0,0,2018-07-20,6069
60692018-07-24,1,0,0,2018-07-24,6069
60692018-07-25,1,0,0,2018-07-25,6069
60692018-07-26,1,0,0,2018-07-26,6069
60692018-07-27,1,0,0,2018-07-27,6069
60692018-07-28,1,0,0,2018-07-28,6069
60692018-07-30,1,0,0,2018-07-30,6069
60692018-07-31,1,0,0,2018-07-31,6069
60692018-08-01,1,0,0,2018-08-01,6069
60692018-08-02,1,0,0,2018-08-02,6069
60692018-08-09,1,0,0,2018-08-09,6069
60692018-08-10,1,0,0,2018-08-10,6069
60692018-08-11,1,0,0,2018-08-11,6069
60692018-08-12,1,0,0,2018-08-12,6069
60692018-08-18,1,0,0,2018-08-18,6069
60692018-08-19,1,0,0,2018-08-19,6069
60692018-08-20,1,0,0,2018-08-20,6069
60692018-09-08,1,0,0,2018-09-08,6069
60692018-09-27,1,0,0,2018-09-27,6069
60692019-06-05,1,0,0,2019-06-05,6069
60692019-06-11,1,0,0,2019-06-11,6069
60692019-06-12,1,0,0,2019-06-12,6069
60692019-06-13,1,0,0,2019-06-13,6069
60692019-06-19,1,0,0,2019-06-19,6069
60692019-07-14,1,0,0,2019-07-14,6069
60692019-07-23,1,0,0,2019-07-23,6069
60692019-07-24,1,0,0,2019-07-24,6069
60692019-07-25,1,0,0,2019-07-25,6069
60692019-07-26,1,0,0,2019-07-26,6069
60692019-07-28,1,0,0,2019-07-28,6069
60692019-07-29,1,0,0,2019-07-29,6069
60692019-08-05,1,0,0,2019-08-05,6069
60692019-08-14,1,0,0,2019-08-14,6069
60692019-08-15,1,0,0,2019-08-15,6069
60692019-08-16,1,0,0,2019-08-16,6069
60692019-08-17,1,0,0,2019-08-17,6069
60692019-08-23,1,0,0,2019-08-23,6069
60692019-08-25,1,0,0,2019-08-25,6069
60692019-08-26,1,0,0,2019-08-26,6069
60692019-08-27,1,0,0,2019-08-27,6069
60692019-08-28,1,0,0,2019-08-28,6069
60692019-09-02,1,0,0,2019-09-02,6069
60692019-09-03,1,0,0,2019-09-03,6069
60692019-09-05,1,0,0,2019-09-05,6069
60692019-09-14,1,0,0,2019-09-14,6069
60692019-09-15,1,0,0,2019-09-15,6069
60692019-09-25,1,0,0,2019-09-25,6069
60692019-09-26,1,0,0,2019-09-26,6069
60712018-05-06,1,0,0,2018-05-06,6071
60712018-05-07,1,0,0,2018-05-07,6071
60712018-05-08,1,0,0,2018-05-08,6071
60712018-05-09,1,0,0,2018-05-09,6071
60712018-05-10,1,0,0,2018-05-10,6071
60712018-05-11,1,0,0,2018-05-11,6071
60712018-06-04,1,0,0,2018-06-04,6071
60712018-06-05,1,0,0,2018-06-05,6071
60712018-06-13,1,0,0,2018-06-13,6071
60712018-06-14,1,0,0,2018-06-14,6071
60712018-06-15,1,0,0,2018-06-15,6071
60712018-06-21,1,0,0,2018-06-21,6071
60712018-06-22,1,0,0,2018-06-22,6071
60712018-06-23,1,0,0,2018-06-23,6071
60712018-07-07,1,0,0,2018-07-07,6071
60712018-07-08,1,0,0,2018-07-08,6071
60712018-07-09,1,0,0,2018-07-09,6071
60712018-07-15,1,0,0,2018-07-15,6071
60712018-07-17,1,0,0,2018-07-17,6071
60712018-07-18,1,0,0,2018-07-18,6071
60712018-07-24,1,0,0,2018-07-24,6071
60712018-07-25,1,0,0,2018-07-25,6071
60712018-07-26,1,0,0,2018-07-26,6071
60712018-07-27,1,0,0,2018-07-27,6071
60712018-07-28,1,0,0,2018-07-28,6071
60712018-07-29,1,0,0,2018-07-29,6071
60712018-07-30,1,0,0,2018-07-30,6071
60712018-07-31,1,0,0,2018-07-31,6071
60712018-08-01,1,0,0,2018-08-01,6071
60712018-08-02,1,0,0,2018-08-02,6071
60712018-08-03,1,0,0,2018-08-03,6071
60712018-08-04,1,0,0,2018-08-04,6071
60712018-08-05,1,0,0,2018-08-05,6071
60712018-08-07,1,0,0,2018-08-07,6071
60712018-08-08,1,0,0,2018-08-08,6071
60712018-08-09,1,0,0,2018-08-09,6071
60712018-08-19,1,0,0,2018-08-19,6071
60712018-08-20,1,0,0,2018-08-20,6071
60712018-08-21,1,0,0,2018-08-21,6071
60712018-08-22,1,0,0,2018-08-22,6071
60712018-09-08,1,0,0,2018-09-08,6071
60712018-09-09,1,0,0,2018-09-09,6071
60712018-09-10,1,0,0,2018-09-10,6071
60712018-09-23,1,0,0,2018-09-23,6071
60712018-09-24,1,0,0,2018-09-24,6071
60712018-09-28,1,0,0,2018-09-28,6071
60712019-04-26,1,0,0,2019-04-26,6071
60712019-04-27,1,0,0,2019-04-27,6071
60712019-04-28,1,0,0,2019-04-28,6071
60712019-06-12,1,0,0,2019-06-12,6071
60712019-06-13,1,0,0,2019-06-13,6071
60712019-07-13,1,0,0,2019-07-13,6071
60712019-07-14,1,0,0,2019-07-14,6071
60712019-07-28,1,0,0,2019-07-28,6071
60712019-07-29,1,0,0,2019-07-29,6071
60712019-07-30,1,0,0,2019-07-30,6071
60712019-08-05,1,0,0,2019-08-05,6071
60712019-08-06,1,0,0,2019-08-06,6071
60712019-08-07,1,0,0,2019-08-07,6071
60712019-08-27,1,0,0,2019-08-27,6071
60712019-08-28,1,0,0,2019-08-28,6071
60712019-08-29,1,0,0,2019-08-29,6071
60712019-08-31,1,0,0,2019-08-31,6071
60712019-09-02,1,0,0,2019-09-02,6071
60712019-09-03,1,0,0,2019-09-03,6071
60712019-09-04,1,0,0,2019-09-04,6071
60712019-09-05,1,0,0,2019-09-05,6071
60712019-09-07,1,0,0,2019-09-07,6071
60712019-09-16,1,0,0,2019-09-16,6071
60712019-10-10,0,0,1,2019-10-10,6071
60712019-10-11,0,0,1,2019-10-11,6071
60712019-10-12,0,0,1,2019-10-12,6071
60712019-10-13,0,0,1,2019-10-13,6071
60712019-10-14,0,0,1,2019-10-14,6071
60712019-10-15,0,0,1,2019-10-15,6071
60712019-10-31,0,0,1,2019-10-31,6071
6071NA,0,0,1,NA,6071
60732018-06-06,0,0,1,2018-06-06,6073
60732018-06-15,1,0,0,2018-06-15,6073
60732018-06-23,1,0,0,2018-06-23,6073
60732018-07-06,0,0,1,2018-07-06,6073
60732018-07-07,1,0,1,2018-07-07,6073
60732018-07-08,1,0,1,2018-07-08,6073
60732018-07-09,1,0,1,2018-07-09,6073
60732018-07-10,1,0,1,2018-07-10,6073
60732018-07-15,1,0,0,2018-07-15,6073
60732018-07-23,1,0,0,2018-07-23,6073
60732018-07-24,1,0,0,2018-07-24,6073
60732018-07-25,1,0,0,2018-07-25,6073
60732018-07-26,1,0,0,2018-07-26,6073
60732018-07-27,1,0,0,2018-07-27,6073
60732018-07-28,1,0,0,2018-07-28,6073
60732018-07-29,1,0,0,2018-07-29,6073
60732018-07-30,1,0,0,2018-07-30,6073
60732018-07-31,1,0,0,2018-07-31,6073
60732018-08-01,1,0,0,2018-08-01,6073
60732018-08-02,1,0,0,2018-08-02,6073
60732018-08-03,1,0,0,2018-08-03,6073
60732018-08-04,1,0,0,2018-08-04,6073
60732018-08-05,1,0,0,2018-08-05,6073
60732018-08-06,1,0,0,2018-08-06,6073
60732018-08-07,1,0,0,2018-08-07,6073
60732018-08-08,1,0,0,2018-08-08,6073
60732018-08-09,1,0,0,2018-08-09,6073
60732018-08-10,1,0,0,2018-08-10,6073
60732018-09-09,1,0,0,2018-09-09,6073
60732018-09-10,1,0,0,2018-09-10,6073
60732018-09-23,1,0,0,2018-09-23,6073
60732019-06-11,1,0,0,2019-06-11,6073
60732019-06-12,1,0,0,2019-06-12,6073
60732019-06-13,1,0,0,2019-06-13,6073
60732019-07-24,1,0,0,2019-07-24,6073
60732019-07-25,1,0,0,2019-07-25,6073
60732019-07-26,1,0,0,2019-07-26,6073
60732019-07-27,1,0,0,2019-07-27,6073
60732019-07-28,1,0,0,2019-07-28,6073
60732019-07-29,1,0,0,2019-07-29,6073
60732019-07-30,1,0,0,2019-07-30,6073
60732019-08-03,1,0,0,2019-08-03,6073
60732019-08-06,1,0,0,2019-08-06,6073
60732019-08-07,1,0,0,2019-08-07,6073
60732019-09-02,1,0,0,2019-09-02,6073
60732019-09-04,1,0,0,2019-09-04,6073
